User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login
7415,Katie Williams,25,India,Premium,226.46500398675,Documentary,2023-01-12
7416,James Jones,52,France,Standard,121.02546636,Comedy,2022-11-23
7417,Emma Smith,15,France,Basic,317.3904,Horror,2022-07-17
7418,David Miller,46,Germany,Basic,244.36841400000003,Sci-Fi,2022-11-28
7419,Emma Martinez,24,Japan,Standard,1269.0287999999998,Romance,2022-12-30
7420,Katie Garcia,42,Australia,Standard,519.496983,Comedy,2022-11-07
7421,David Smith,27,Brazil,Premium,283.1342248,Comedy,2023-01-02
7422,James Smith,27,Germany,Premium,408.4753607999999,Romance,2022-04-03
7423,Michael Brown,27,Mexico,Premium,806.9069203199999,Sci-Fi,2022-09-06
7424,Sarah Williams,33,USA,Premium,558.07585992,Romance,2022-11-20
7425,John Hernandez,44,UK,Premium,44.5353624,Drama,2022-09-20
7426,Jane Williams,18,France,Premium,1068.0048,Comedy,2022-03-29
7427,Chris Hernandez,36,Mexico,Basic,417.827403,Romance,2022-10-17
7428,Jane Williams,25,Mexico,Premium,135.602037052875,Comedy,2022-03-11
7429,James Jones,22,Canada,Standard,484.1136,Action,2022-12-06
7430,Emma Johnson,22,Brazil,Standard,598.8959539199999,Comedy,2023-01-15
7431,Alex Smith,33,Japan,Standard,25.747389,Documentary,2023-01-20
7432,James Martinez,24,Australia,Standard,1201.5216,Romance,2022-10-13
7433,Jane Johnson,25,USA,Premium,479.74244256,Romance,2022-12-17
7434,Michael Jones,19,India,Standard,1022.8608,Romance,2022-04-26
7435,John Garcia,47,Germany,Standard,365.6333208,Horror,2022-12-02
7436,David Davis,46,UK,Premium,673.26633,Action,2022-10-27
7437,Emma Garcia,38,India,Standard,225.299475,Documentary,2022-05-25
7438,John Davis,25,Brazil,Premium,55.24090704,Sci-Fi,2022-08-28
7439,James Garcia,42,India,Premium,360.73643544,Action,2022-09-24
7440,Alex Smith,67,Australia,Standard,13.315200000000004,Documentary,2022-12-10
7441,Emma Miller,49,USA,Premium,184.74968025,Action,2022-07-27
7442,James Jones,17,UK,Basic,1032.06528,Sci-Fi,2022-09-30
7443,Emma Johnson,21,Canada,Standard,439.6464,Comedy,2022-12-15
7444,Jane Johnson,19,Canada,Basic,969.4368,Comedy,2023-01-06
7445,Chris Miller,34,Australia,Basic,282.77691336,Action,2022-12-09
7446,Michael Miller,25,USA,Basic,1039.032,Drama,2023-03-07
7447,Katie Johnson,22,Mexico,Standard,892.0108799999999,Comedy,2022-10-26
7448,Jane Miller,48,Australia,Premium,166.835654,Action,2023-02-03
7449,David Brown,31,Mexico,Standard,312.25062800000006,Documentary,2022-12-09
7450,Jane Brown,20,France,Standard,938.1744,Comedy,2022-10-26
7451,John Williams,16,USA,Premium,643.9535999999999,Sci-Fi,2022-03-19
7452,Michael Miller,34,Mexico,Standard,8.7333488,Documentary,2022-04-22
7453,Chris Martinez,56,Japan,Standard,201.59105121,Horror,2022-03-28
7454,Sarah Brown,24,France,Premium,1076.4575999999995,Drama,2022-10-12
7455,Katie Garcia,21,Brazil,Standard,376.62882696,Romance,2023-02-20
7456,Emma Garcia,23,Japan,Standard,967.4063999999998,Sci-Fi,2023-03-06
7457,Alex Miller,37,India,Basic,22.282452,Romance,2022-12-04
7458,Chris Williams,25,Mexico,Basic,216.23079694162504,Romance,2022-11-27
7459,Emma Martinez,23,Japan,Premium,1095.12,Romance,2023-01-11
7460,Michael Johnson,27,USA,Standard,266.91539112,Horror,2022-06-26
7461,Alex Johnson,38,Canada,Premium,544.026537,Sci-Fi,2022-11-08
7462,James Williams,38,UK,Basic,227.62514700000003,Action,2022-08-16
7463,Jane Williams,34,Mexico,Basic,108.363744,Comedy,2022-07-08
7464,Jane Williams,27,Brazil,Premium,316.27928800000007,Action,2022-04-19
7465,Chris Hernandez,33,Brazil,Basic,9.946962,Drama,2022-06-11
7466,Chris Garcia,49,Germany,Standard,317.0221336,Documentary,2022-10-31
7467,Alex Smith,31,Australia,Standard,238.1286492,Comedy,2023-01-31
7468,James Hernandez,67,UK,Standard,32.9168,Documentary,2022-10-28
7469,Alex Johnson,27,Germany,Basic,628.3001426399999,Sci-Fi,2022-05-27
7470,Emma Johnson,38,Mexico,Premium,164.03224706999998,Action,2022-07-17
7471,Emma Williams,48,Australia,Standard,122.1017085,Comedy,2022-08-17
7472,Chris Martinez,16,USA,Basic,482.6736,Horror,2022-06-10
7473,James Jones,74,USA,Premium,54.83760000000001,Documentary,2022-10-03
7474,Jane Brown,39,India,Premium,578.3773410000001,Documentary,2022-08-20
7475,Sarah Smith,50,Germany,Basic,302.66315415,Romance,2022-09-30
7476,James Johnson,23,Mexico,Standard,267.84,Action,2022-04-20
7477,Jane Garcia,20,USA,Premium,639.9792,Horror,2022-04-28
7478,Chris Johnson,19,India,Basic,445.7664,Horror,2022-09-29
7479,Jane Davis,32,Japan,Premium,205.46055,Comedy,2022-12-21
7480,Emma Miller,52,Canada,Premium,56.07953676,Documentary,2022-06-15
7481,David Johnson,75,Canada,Standard,78.6848,Comedy,2022-08-23
7482,David Jones,42,Germany,Premium,553.5492210000001,Drama,2023-03-06
7483,Katie Miller,26,India,Standard,658.8568987199998,Documentary,2022-11-25
7484,Alex Garcia,32,France,Basic,466.54280208,Drama,2023-01-09
7485,Jane Martinez,24,Germany,Premium,187.1136,Drama,2022-07-01
7486,Jane Garcia,48,Canada,Basic,270.83207280000005,Romance,2022-05-16
7487,Emma Jones,15,USA,Standard,1030.1328,Horror,2023-01-24
7488,Emma Williams,38,UK,Standard,287.495487,Comedy,2022-06-09
7489,Michael Brown,44,UK,Basic,308.8233192,Drama,2022-04-13
7490,Sarah Williams,26,Canada,Basic,397.47108672,Horror,2022-11-25
7491,David Davis,20,UK,Standard,910.9728,Comedy,2022-08-21
7492,Chris Johnson,24,UK,Basic,1042.416,Sci-Fi,2022-12-02
7493,Emma Garcia,19,Brazil,Premium,642.4848,Documentary,2023-01-10
7494,John Hernandez,34,France,Premium,262.41489,Romance,2022-10-28
7495,Jane Jones,20,Mexico,Standard,1189.008,Drama,2022-06-16
7496,Jane Martinez,17,France,Premium,300.6288,Horror,2023-01-14
7497,Michael Jones,30,Japan,Premium,423.07454736,Documentary,2022-09-28
7498,Jane Hernandez,36,Brazil,Standard,774.598059,Action,2022-11-13
7499,Katie Smith,27,Japan,Basic,337.41409464,Drama,2023-01-19
7500,Alex Brown,38,France,Standard,366.081201,Drama,2023-02-20
7501,Chris Hernandez,59,Japan,Standard,275.05317501,Sci-Fi,2022-07-29
7502,Chris Miller,36,Mexico,Basic,238.30281,Sci-Fi,2022-11-21
7503,James Garcia,44,UK,Premium,233.612181,Action,2022-07-03
7504,David Davis,38,Mexico,Premium,110.55532293000002,Romance,2023-02-02
7505,Chris Davis,28,Brazil,Standard,57.1598072,Documentary,2023-01-05
7506,Chris Miller,34,Canada,Basic,168.768792,Horror,2022-04-28
7507,David Jones,28,Japan,Basic,169.05693384,Romance,2022-05-04
7508,Michael Hernandez,47,Australia,Premium,92.916882,Documentary,2022-03-17
7509,Alex Garcia,39,Canada,Standard,523.0562040000001,Sci-Fi,2022-10-31
7510,Michael Williams,27,Australia,Standard,515.3073782399999,Drama,2022-04-20
7511,Katie Miller,26,Brazil,Basic,1176.0440594399995,Romance,2022-04-07
7512,James Miller,37,Brazil,Premium,46.57520000000001,Sci-Fi,2022-12-29
7513,Katie Jones,25,Canada,Basic,480.0672,Comedy,2022-12-15
7514,Sarah Williams,20,UK,Basic,861.3648,Action,2022-03-29
7515,Chris Martinez,70,Germany,Basic,24.5264,Documentary,2022-08-09
7516,James Davis,50,Japan,Basic,306.7323464,Sci-Fi,2022-04-10
7517,Emma Hernandez,22,Germany,Standard,1320.5664,Drama,2023-02-19
7518,Michael Martinez,34,USA,Basic,1211.0875955999995,Drama,2022-07-30
7519,Jane Davis,27,Canada,Basic,404.5511433599999,Comedy,2022-04-18
7520,Chris Williams,23,Germany,Standard,1220.1408,Documentary,2022-12-18
7521,David Davis,25,Australia,Basic,1352.8656,Documentary,2022-11-18
7522,John Davis,47,UK,Standard,322.67127600000003,Comedy,2022-04-11
7523,John Martinez,31,Brazil,Standard,166.334528,Sci-Fi,2022-05-18
7524,Michael Hernandez,36,India,Standard,96.39306,Comedy,2023-02-10
7525,Katie Davis,29,Japan,Standard,1346.32216584,Documentary,2023-01-09
7526,Chris Davis,46,Japan,Standard,373.4390952,Romance,2022-11-12
7527,John Martinez,37,Mexico,Premium,382.32162,Horror,2022-04-10
7528,Alex Garcia,27,Mexico,Standard,1166.5079366399998,Action,2022-07-18
7529,Katie Smith,36,India,Premium,630.186399,Horror,2022-04-28
7530,Emma Hernandez,31,Australia,Standard,310.28759856,Action,2022-10-05
7531,John Garcia,35,Brazil,Premium,635.623443,Comedy,2022-03-09
7532,John Davis,24,Australia,Basic,1296.06912,Action,2022-03-30
7533,Michael Miller,53,Mexico,Standard,383.25261618,Documentary,2022-12-28
7534,Emma Smith,39,Brazil,Basic,682.608303,Action,2022-10-12
7535,Katie Jones,24,Australia,Basic,141.0912,Sci-Fi,2022-05-09
7536,John Smith,32,Mexico,Basic,870.0785884799996,Action,2022-07-09
7537,John Jones,25,USA,Premium,630.9792,Action,2023-01-29
7538,James Garcia,22,USA,Premium,864.8352,Action,2023-01-29
7539,John Smith,26,India,Premium,965.736,Horror,2022-10-14
7540,John Miller,26,UK,Standard,15.312680639999998,Action,2022-04-05
7541,Sarah Johnson,32,Brazil,Standard,999.15241176,Action,2022-09-22
7542,Alex Jones,40,France,Standard,488.78397,Sci-Fi,2022-06-10
7543,John Davis,71,France,Premium,36.6664,Comedy,2022-05-23
7544,Jane Smith,34,USA,Premium,311.06969784,Horror,2022-05-20
7545,John Hernandez,39,France,Standard,79.85854800000001,Comedy,2022-03-12
7546,John Miller,28,Japan,Standard,1394.5247999999997,Sci-Fi,2022-04-17
7547,John Johnson,48,France,Premium,110.90472566400004,Comedy,2022-05-26
7548,Sarah Brown,31,Australia,Premium,131.84547336,Romance,2022-11-22
7549,James Davis,28,Japan,Standard,365.15803752,Comedy,2022-12-23
7550,John Jones,16,Australia,Premium,78.63839999999999,Drama,2022-06-03
7551,Alex Smith,40,UK,Basic,8.509131,Action,2022-12-24
7552,Emma Williams,33,Mexico,Premium,475.623495,Romance,2022-11-17
7553,David Jones,49,Canada,Standard,28.887408269999995,Comedy,2023-01-22
7554,John Jones,49,Germany,Standard,31.22339238,Sci-Fi,2022-04-02
7555,Katie Davis,51,Germany,Premium,81.69577137,Action,2023-02-22
7556,James Jones,40,Japan,Basic,240.216767343,Documentary,2023-01-02
7557,Jane Hernandez,69,Germany,Premium,27.27200000000001,Action,2022-06-22
7558,Alex Davis,44,UK,Basic,150.2061975,Drama,2023-02-01
7559,David Hernandez,24,Australia,Premium,117.4464,Romance,2022-08-20
7560,Michael Jones,17,Australia,Premium,627.9119999999999,Action,2023-03-02
7561,Sarah Miller,25,Australia,Premium,186.45521255999992,Action,2023-01-03
7562,James Davis,25,UK,Standard,80.46719999999999,Action,2022-04-23
7563,David Miller,35,India,Standard,473.3449650000001,Action,2023-01-04
7564,James Jones,18,Mexico,Standard,228.2832,Comedy,2022-05-21
7565,John Smith,23,UK,Premium,1487.3587199999995,Comedy,2022-08-20
7566,John Jones,49,USA,Basic,284.75526915,Drama,2022-04-27
7567,Jane Garcia,16,UK,Premium,193.9824,Action,2022-12-11
7568,Jane Hernandez,39,UK,Basic,122.8996776,Horror,2022-11-19
7569,John Miller,22,Mexico,Standard,63.0576,Sci-Fi,2022-05-20
7570,Jane Williams,35,Mexico,Basic,30.673728000000004,Action,2022-10-19
7571,Michael Davis,39,Mexico,Premium,3.6832,Comedy,2022-07-16
7572,Emma Smith,19,France,Premium,644.4864,Sci-Fi,2022-08-11
7573,Jane Johnson,34,Australia,Standard,1313.4191119199998,Drama,2022-05-11
7574,Jane Smith,20,USA,Basic,1142.1504,Comedy,2022-09-08
7575,Katie Johnson,72,Japan,Standard,39.53360000000001,Horror,2022-11-01
7576,Jane Brown,26,France,Premium,796.6298613599998,Drama,2022-04-14
7577,Sarah Davis,35,France,Basic,1036.2266618399997,Sci-Fi,2022-07-27
7578,Jane Smith,26,Mexico,Premium,1233.5489380799995,Sci-Fi,2023-01-14
7579,Emma Brown,26,India,Premium,842.2703999999999,Drama,2022-03-17
7580,Alex Johnson,27,Germany,Standard,753.4909115999999,Romance,2022-06-15
7581,Alex Williams,41,Canada,Basic,740.663676,Documentary,2023-02-18
7582,Michael Martinez,40,USA,Standard,290.7434792,Comedy,2022-05-14
7583,Chris Davis,26,Canada,Basic,585.3807295199998,Comedy,2023-02-12
7584,Jane Garcia,32,Japan,Standard,207.275517,Sci-Fi,2022-11-22
7585,Emma Miller,28,Mexico,Basic,534.6952077599999,Comedy,2022-10-01
7586,Katie Brown,47,USA,Basic,656.939484,Drama,2023-01-05
7587,Alex Brown,33,India,Basic,54.1530512,Sci-Fi,2023-03-01
7588,Chris Smith,30,UK,Premium,352.99845187199986,Action,2022-09-01
7589,James Davis,22,Australia,Standard,1127.1168,Action,2022-03-18
7590,Katie Smith,20,Germany,Standard,438.0048,Comedy,2022-12-26
7591,Michael Brown,22,France,Standard,1110.2832,Documentary,2022-11-18
7592,Jane Martinez,19,UK,Standard,1169.7552,Horror,2022-05-16
7593,David Williams,25,Japan,Premium,944.3808,Romance,2022-07-22
7594,John Jones,36,Japan,Basic,561.4297919999999,Comedy,2022-11-30
7595,John Hernandez,37,Brazil,Basic,28.992330000000003,Romance,2022-10-05
7596,Katie Brown,38,Australia,Basic,404.140509,Horror,2022-12-28
7597,James Hernandez,40,Brazil,Basic,370.8504,Drama,2022-12-13
7598,Alex Davis,23,Canada,Standard,1348.4016,Horror,2022-10-15
7599,Alex Johnson,47,Germany,Standard,291.58112700000004,Action,2022-05-22
7600,James Johnson,27,France,Standard,819.2778099839996,Action,2022-04-04
7601,John Williams,38,UK,Standard,432.1114290000001,Romance,2022-07-02
7602,Michael Miller,22,Canada,Premium,1006.7184,Romance,2022-04-06
7603,Jane Jones,31,Australia,Premium,1346.6103076799996,Comedy,2022-09-18
7604,Emma Jones,22,Japan,Basic,202.7664,Romance,2022-10-15
7605,Chris Brown,35,India,Basic,402.757677,Romance,2022-12-25
7606,Emma Hernandez,31,UK,Basic,3.457702079999999,Comedy,2022-05-12
7607,Jane Jones,31,Australia,Basic,976.37548536,Romance,2022-07-23
7608,David Brown,45,USA,Basic,48.24566,Documentary,2022-06-04
7609,Michael Johnson,38,UK,Standard,11.936624800000004,Documentary,2022-06-28
7610,Katie Smith,48,Australia,Standard,354.03642,Drama,2022-10-29
7611,Alex Brown,19,Brazil,Standard,1275.1632,Romance,2023-02-12
7612,Jane Jones,27,Japan,Standard,1199.561922,Comedy,2022-06-06
7613,Jane Williams,36,France,Standard,1160.41579488,Documentary,2022-12-03
7614,Sarah Davis,72,France,Basic,43.02560000000001,Action,2023-02-21
7615,John Brown,54,Brazil,Premium,142.1090163,Documentary,2022-11-15
7616,Jane Miller,25,Mexico,Basic,862.80643728,Sci-Fi,2023-02-22
7617,Michael Smith,47,France,Basic,141.559569,Action,2022-07-04
7618,Sarah Garcia,18,Mexico,Standard,124.7328,Drama,2023-01-20
7619,Michael Smith,27,India,Premium,0.8646880000000001,Drama,2023-01-11
7620,Emma Williams,25,Germany,Basic,120.09599999999998,Comedy,2022-06-13
7621,Alex Hernandez,17,Australia,Standard,1424.9519999999998,Romance,2022-08-19
7622,Jane Williams,20,Brazil,Premium,1353.1104,Horror,2022-09-08
7623,Sarah Jones,24,Germany,Basic,299.4912,Action,2022-11-15
7624,David Miller,24,India,Premium,1462.591514592,Action,2022-10-01
7625,Sarah Miller,25,Japan,Basic,1151.2089770399998,Comedy,2022-09-25
7626,Sarah Brown,26,USA,Standard,546.01506576,Sci-Fi,2022-05-16
7627,Chris Williams,53,France,Premium,121.40750124,Documentary,2022-04-22
7628,James Hernandez,40,Brazil,Standard,43.16994144000001,Drama,2023-01-13
7629,Chris Brown,24,Mexico,Standard,1457.79264,Comedy,2022-07-28
7630,Chris Hernandez,41,Australia,Standard,483.70049100000006,Sci-Fi,2022-12-30
7631,Jane Martinez,26,UK,Basic,1067.74389072,Documentary,2022-09-25
7632,Katie Brown,26,USA,Basic,874.9008,Drama,2023-01-04
7633,Emma Johnson,36,India,Premium,270.3840072,Action,2022-05-04
7634,John Brown,31,Brazil,Standard,1109.6342258399998,Drama,2022-03-21
7635,James Davis,75,Germany,Premium,62.42240000000001,Action,2022-07-31
7636,Jane Hernandez,59,Japan,Standard,307.86837939,Romance,2022-07-22
7637,Michael Brown,19,Canada,Basic,752.3856,Comedy,2022-11-13
7638,James Johnson,31,India,Standard,937.6958736,Action,2022-03-24
7639,David Williams,46,UK,Basic,62.7999312,Drama,2022-11-17
7640,Chris Hernandez,36,India,Basic,7.184771200000003,Documentary,2022-04-06
7641,Michael Hernandez,23,India,Basic,107.2985328,Horror,2022-08-06
7642,Emma Davis,26,Australia,Premium,758.7072,Sci-Fi,2022-07-16
7643,Sarah Garcia,48,Germany,Basic,498.0002310000001,Drama,2022-03-17
7644,Jane Garcia,15,Canada,Basic,216.3888,Romance,2022-10-04
7645,Emma Davis,41,France,Standard,355.5361232,Sci-Fi,2022-12-15
7646,Katie Johnson,39,Canada,Premium,383.046924223125,Drama,2022-05-28
7647,David Jones,27,Brazil,Standard,837.2578607999999,Romance,2022-09-01
7648,Jane Johnson,39,India,Standard,288.57189600000004,Action,2022-05-11
7649,Emma Hernandez,46,Germany,Premium,101.5045452,Drama,2022-05-16
7650,Sarah Garcia,22,USA,Standard,814.5071999999999,Documentary,2022-10-31
7651,David Hernandez,15,France,Premium,308.3184,Comedy,2022-03-28
7652,John Williams,20,UK,Basic,597.09312,Comedy,2023-02-23
7653,Katie Jones,37,Australia,Basic,461.8159038,Drama,2023-02-17
7654,Emma Brown,21,Mexico,Standard,1370.468452032,Action,2022-12-26
7655,Chris Johnson,18,Brazil,Standard,845.8703999999999,Romance,2022-10-25
7656,Sarah Miller,49,Japan,Basic,164.3575368,Drama,2022-09-26
7657,Emma Miller,58,Japan,Basic,59.64917516999999,Documentary,2022-03-28
7658,Chris Williams,20,Germany,Standard,114.2496,Sci-Fi,2022-11-15
7659,Sarah Martinez,25,India,Basic,140.1425315505,Romance,2022-11-29
7660,Katie Martinez,50,Japan,Basic,9.460472800000002,Romance,2022-04-20
7661,Alex Johnson,20,Japan,Basic,1088.2368,Comedy,2022-07-10
7662,Katie Martinez,23,Brazil,Basic,161.7696,Romance,2023-02-23
7663,Emma Hernandez,25,Canada,Standard,802.83177144,Comedy,2022-03-23
7664,Katie Jones,22,India,Premium,1008.11225088,Action,2022-04-01
7665,Emma Martinez,41,India,Premium,302.49601389000003,Comedy,2022-12-12
7666,Katie Garcia,44,UK,Basic,781.472934,Drama,2022-10-22
7667,Alex Martinez,41,France,Basic,265.48017300000004,Sci-Fi,2022-12-29
7668,Jane Jones,15,Canada,Premium,490.0176,Romance,2022-04-03
7669,David Smith,18,Australia,Basic,273.0096,Drama,2022-11-17
7670,James Brown,44,USA,Premium,758.9547719999999,Comedy,2022-06-12
7671,James Williams,31,France,Standard,1028.96823168,Comedy,2022-07-22
7672,Alex Davis,37,Australia,Premium,871.5330187199997,Comedy,2022-08-02
7673,David Davis,37,USA,Standard,234.38312457187504,Sci-Fi,2022-05-14
7674,James Jones,25,Japan,Standard,1375.8623999999998,Documentary,2023-01-24
7675,Alex Miller,16,Australia,Standard,236.232,Sci-Fi,2022-04-10
7676,Sarah Brown,18,France,Basic,1225.152,Action,2023-01-20
7677,Sarah Johnson,34,USA,Basic,815.3041968,Sci-Fi,2022-11-11
7678,Jane Davis,41,Canada,Premium,575.478108,Drama,2022-11-16
7679,James Hernandez,37,USA,Basic,306.203004,Action,2022-06-11
7680,Alex Jones,20,USA,Basic,906.8543999999998,Comedy,2022-07-29
7681,Michael Davis,18,UK,Standard,1111.0752,Action,2023-01-22
7682,James Miller,15,Germany,Premium,634.464,Drama,2022-12-18
7683,Alex Williams,49,Germany,Premium,512.2214009999999,Drama,2022-05-16
7684,David Smith,36,India,Basic,392.834286,Comedy,2022-09-18
7685,Alex Johnson,25,USA,Standard,365.6592,Documentary,2022-04-28
7686,Emma Davis,27,Mexico,Basic,140.2838368,Drama,2022-10-24
7687,Jane Jones,23,USA,Premium,178.92,Sci-Fi,2022-09-24
7688,Emma Davis,21,UK,Basic,231.984,Documentary,2022-06-25
7689,David Smith,21,Japan,Basic,1290.2687999999998,Sci-Fi,2022-06-01
7690,Jane Williams,28,Brazil,Standard,733.65028776,Sci-Fi,2022-09-08
7691,Michael Miller,40,USA,Premium,115.34076000000002,Action,2022-06-17
7692,Jane Miller,28,Japan,Basic,1432.728,Romance,2022-10-19
7693,Alex Williams,17,Canada,Basic,189.2736,Action,2022-08-22
7694,David Williams,32,India,Standard,969.55612848,Documentary,2023-01-02
7695,John Miller,46,Japan,Premium,278.70073360000004,Action,2022-10-19
7696,John Garcia,38,Mexico,Premium,364.16281077000014,Sci-Fi,2022-05-12
7697,Chris Williams,26,Japan,Basic,1398.1824,Romance,2022-07-06
7698,Katie Jones,25,Japan,Basic,554.4,Horror,2022-11-13
7699,Katie Williams,35,France,Basic,1111.5414503999998,Drama,2022-11-10
7700,Jane Johnson,52,Japan,Premium,164.1452952,Comedy,2022-08-11
7701,Jane Brown,27,UK,Basic,458.7904144799999,Comedy,2023-02-20
7702,John Johnson,25,Brazil,Basic,1112.62541256,Comedy,2022-07-29
7703,James Williams,26,Canada,Premium,218.664,Drama,2022-07-20
7704,David Davis,20,UK,Basic,1262.8944,Romance,2022-04-28
7705,Sarah Johnson,24,UK,Premium,506.8367999999999,Drama,2022-11-17
7706,Jane Smith,25,Mexico,Premium,377.7392260856249,Action,2023-02-04
7707,Jane Williams,42,Australia,Premium,9.1499712,Romance,2022-09-23
7708,James Smith,36,France,Premium,114.35114735999996,Action,2023-01-12
7709,David Miller,20,Brazil,Standard,230.5728,Comedy,2023-01-16
7710,Michael Brown,36,Japan,Standard,152.43758549999998,Comedy,2022-12-21
7711,Alex Williams,31,Japan,Basic,378.573831,Drama,2022-07-13
7712,Emma Martinez,27,UK,Premium,1154.5706318399998,Sci-Fi,2022-10-30
7713,Chris Williams,28,Japan,Basic,1186.7472,Sci-Fi,2022-08-11
7714,Sarah Williams,23,Japan,Standard,1376.8703999999998,Documentary,2022-06-01
7715,James Martinez,36,India,Standard,59.63070150000001,Drama,2023-02-22
7716,Alex Garcia,22,Australia,Basic,752.0255999999999,Action,2022-10-13
7717,Sarah Miller,56,USA,Basic,27.54121286160001,Drama,2022-03-31
7718,Emma Brown,20,Brazil,Standard,188.9424,Drama,2023-02-05
7719,Emma Smith,25,Brazil,Standard,81.309110286375,Action,2022-12-03
7720,Chris Garcia,16,Australia,Standard,775.1808,Romance,2022-11-23
7721,Katie Jones,38,Australia,Basic,457.638822,Comedy,2022-09-09
7722,Chris Garcia,20,Brazil,Standard,608.3136,Sci-Fi,2022-07-30
7723,James Martinez,65,UK,Standard,38.0456,Action,2022-10-06
7724,Jane Smith,35,Mexico,Premium,175.82644399999998,Comedy,2022-09-06
7725,Jane Williams,19,Canada,Premium,75.06431999999998,Comedy,2022-06-09
7726,David Williams,18,Mexico,Premium,686.5487999999999,Sci-Fi,2022-06-11
7727,John Hernandez,28,Japan,Basic,948.3571216799998,Action,2022-09-05
7728,David Miller,36,Australia,Standard,965.19283776,Drama,2022-11-07
7729,Michael Davis,54,Canada,Standard,67.64007141,Romance,2022-05-15
7730,Katie Martinez,33,Mexico,Premium,251.85217120000004,Documentary,2023-01-21
7731,Emma Williams,24,Canada,Standard,716.5151999999999,Romance,2022-08-28
7732,John Garcia,18,Australia,Premium,665.8992,Sci-Fi,2022-05-03
7733,Michael Smith,15,USA,Premium,343.1088,Action,2022-11-16
7734,Alex Garcia,25,UK,Premium,946.6847999999998,Sci-Fi,2022-05-19
7735,Alex Williams,18,Brazil,Premium,808.2575999999998,Romance,2022-11-23
7736,Emma Smith,44,UK,Basic,422.753742,Sci-Fi,2022-06-24
7737,Alex Brown,16,Germany,Premium,729.6768,Documentary,2023-02-02
7738,Michael Hernandez,49,France,Premium,33.37302639999999,Sci-Fi,2022-03-10
7739,Jane Williams,25,UK,Standard,1353.52571184,Drama,2022-09-28
7740,Chris Martinez,25,Mexico,Standard,49.086557411625,Comedy,2022-06-30
7741,Alex Johnson,25,India,Basic,1396.1808,Drama,2022-09-01
7742,Michael Jones,47,Germany,Basic,28.340199000000005,Comedy,2022-03-08
7743,Emma Jones,25,Australia,Standard,945.0144,Romance,2022-09-18
7744,David Davis,36,Mexico,Basic,40.192800000000005,Documentary,2022-08-16
7745,Michael Garcia,26,Brazil,Premium,1033.1712,Romance,2022-10-20
7746,Alex Martinez,47,Australia,Standard,50.75622,Documentary,2022-07-21
7747,John Miller,19,Brazil,Standard,218.1888,Horror,2022-12-04
7748,Alex Smith,36,Germany,Basic,525.77653176,Drama,2022-10-01
7749,John Johnson,46,Germany,Standard,199.088523,Sci-Fi,2023-01-01
7750,Alex Miller,68,Canada,Basic,44.0296,Action,2022-07-02
7751,David Jones,25,USA,Premium,710.4816,Drama,2022-03-12
7752,Chris Williams,39,Australia,Premium,251.722566,Drama,2022-09-18
7753,James Hernandez,23,France,Standard,1690.9171199999998,Comedy,2022-05-02
7754,Katie Jones,33,UK,Basic,173.99650824,Comedy,2022-09-12
7755,Katie Brown,39,USA,Standard,116.74467119999998,Comedy,2022-03-31
7756,Sarah Hernandez,22,USA,Premium,333.3456,Comedy,2022-07-24
7757,Emma Garcia,40,USA,Basic,314.523567,Drama,2023-02-01
7758,Michael Johnson,40,Mexico,Standard,196.134291,Horror,2022-12-18
7759,Sarah Johnson,35,Japan,Premium,491.1724980000001,Action,2022-06-28
7760,Sarah Smith,17,Germany,Basic,400.392,Action,2022-11-17
7761,David Davis,39,France,Basic,51.199986306375,Action,2022-12-20
7762,John Johnson,42,Germany,Basic,244.785312,Comedy,2022-12-20
7763,Sarah Brown,24,UK,Standard,824.1408,Sci-Fi,2022-06-19
7764,Katie Miller,32,India,Basic,586.1491077599999,Comedy,2022-07-26
7765,John Miller,50,Japan,Basic,351.417064,Action,2022-08-31
7766,Alex Smith,26,Germany,Standard,422.7408,Sci-Fi,2022-08-10
7767,John Jones,50,Japan,Premium,235.8868864,Sci-Fi,2022-08-17
7768,David Martinez,50,Canada,Basic,348.89733369000004,Drama,2023-02-27
7769,David Garcia,25,Germany,Premium,258.9408,Comedy,2022-12-02
7770,Michael Davis,33,Canada,Basic,1205.3796429599993,Action,2022-07-10
7771,Michael Miller,26,Germany,Standard,1390.2191999999998,Comedy,2022-03-23
7772,Emma Davis,47,USA,Premium,266.64442812000004,Horror,2022-09-08
7773,James Garcia,26,Mexico,Standard,298.3104,Romance,2023-02-18
7774,Sarah Johnson,28,India,Basic,710.1324252,Horror,2022-10-30
7775,Sarah Brown,21,India,Basic,742.5503999999999,Comedy,2023-03-07
7776,Alex Garcia,26,France,Premium,89.872812,Comedy,2022-05-19
7777,Alex Brown,58,Japan,Standard,88.34158647,Action,2022-11-17
7778,Alex Hernandez,24,Brazil,Premium,1132.2464997599998,Action,2022-03-24
7779,John Williams,50,Japan,Premium,63.18511039999999,Horror,2022-12-04
7780,Katie Miller,19,Australia,Premium,85.23359999999998,Horror,2022-06-17
7781,Michael Jones,37,Canada,Premium,990.87862464,Comedy,2022-09-27
7782,David Davis,20,UK,Basic,230.976,Action,2022-11-30
7783,Sarah Martinez,32,France,Premium,568.3391978399999,Drama,2022-07-08
7784,James Garcia,25,India,Basic,728.1792,Comedy,2023-01-30
